Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/entertainment/blake-lively-raves-about-working-with-woody-allen-calls-him-empowering,194.7451171875,333,text/html
https://www.foxnews.com/entertainment/javier-bardem-defends-woody-allen-calls-him-a-genius,191.3203125,334,text/html
https://www.foxnews.com/entertainment/woody-allen-defended-by-co-star-diane-keaton-amid-resurfaced-molestation-accusations,196.365234375,333,text/html
https://www.foxnews.com/entertainment/woody-allen-cut-from-documentary-in-wake-of-sexual-misconduct-allegations,192.060546875,332,text/html
https://www.foxnews.com/entertainment/woody-allen-accusations-have-actress-regretting-role-in-his-new-film,202.998046875,339,text/html
https://www.foxnews.com/entertainment/mira-sorvino-tells-dylan-farrow-she-believes-her-sexual-abuse-claims-against-woody-allen,199.7236328125,334,text/html
https://www.foxnews.com/entertainment/jeff-daniels-explains-why-he-left-hollywood-for-michigan,204.5546875,329,text/html
https://www.foxnews.com/entertainment/timothee-chalamets-salary-from-woody-allen-film-to-be-donated-to-times-up-movement-other-charities,200.232421875,334,text/html
https://www.foxnews.com/entertainment/greta-gerwig-on-woody-allen-i-regret-working-with-him,196.927734375,332,text/html
https://www.foxnews.com/entertainment/ronan-farrow-defends-mother-and-sister-against-accusations-from-brother-moses-woody-allen,197.322265625,332,text/html
https://www.foxnews.com/entertainment/hayley-atwell-would-not-work-with-woody-allen-again-following-sexual-assault-claims,196.2060546875,333,text/html
https://www.foxnews.com/entertainment/woody-allens-archive-writings-are-filled-with-directors-vivid-obsession-with-young-women-and-girls-report-says,214.78515625,335,text/html
https://www.foxnews.com/video/6009390579001,60.0556640625,77,text/html
https://www.foxnews.com/politics/biden-team-taking-resumes-as-former-vp-decides-on-2020,200.4892578125,327,text/html
https://www.foxnews.com/entertainment/woody-allens-daughter-with-soon-yi-defends-him-against-sex-abuse-claims,193.20703125,332,text/html
https://www.foxnews.com/entertainment/dylan-farrow-recounts-alleged-1992-woody-allen-sexual-assault-hes-been-lying-for-so-long,219.6953125,336,text/html
https://www.foxnews.com/politics/biden-almost-certain-to-run-for-president-in-2020-source-says,196.0546875,332,text/html
https://www.foxnews.com/entertainment/woody-allen-could-cost-netflix-amazon-millions-if-nobody-will-work-with-dirty-bomb-of-a-director,225.9521484375,339,text/html
https://www.foxnews.com/politics/bidens-advisers-campaign-team-endorsements-bid.amp,132.974609375,181,text/html
https://www.foxnews.com/video/6012437482001,61.8125,78,text/html
https://www.foxnews.com/politics/fox-news-poll-majority-thinks-democrats-have-a-chance-to-unseat-trump-in-2020,214.22265625,327,text/html
https://www.foxnews.com/politics/sanders-pushes-progressive-agenda-targets-trump-as-he-thanks-nh-for-making-him-a-star,217.6162109375,330,text/html
https://www.foxnews.com/us/louisville-protests-breonna-taylor-armed-protester-accidentally-shoots-himself,200.07421875,323,text/html
https://www.foxnews.com/us/us-protests-more-riots-and-lawlessness-in-cities-across-nation.amp,162.7841796875,197,text/html
https://www.foxnews.com/video/6345577276112,61.9970703125,76,text/html
https://www.foxnews.com/us/seattle-police-declare-riot-protesters-set-fire-construction-site,199.8310546875,328,text/html
https://www.foxnews.com/entertainment/woody-allen-could-cost-netflix-amazon-millions-if-nobody-will-work-with-dirty-bomb-of-a-director.amp,131.986328125,183,text/html
https://www.foxnews.com/politics/biden-almost-certain-to-run-for-president-in-2020-source-says.amp,127.1162109375,186,text/html
https://www.foxnews.com/politics/biden-strikes-contrast-with-far-left-2020-field-jokes-about-liking-republicans,201.7646484375,332,text/html
https://www.foxnews.com/category/entertainment/events/industry,103.2314453125,339,text/html
https://www.foxnews.com/politics/biden-sanders-harris-warren-the-top-four-in-new-2020-dems-poll,196.8896484375,327,text/html
https://www.foxnews.com/video/5986938182001,57.291015625,78,text/html
https://www.foxnews.com/entertainment/woody-allens-daughter-with-soon-yi-defends-him-against-sex-abuse-claims.amp,121.6376953125,180,text/html
https://www.foxnews.com/entertainment/dylan-farrow-recounts-alleged-1992-woody-allen-sexual-assault-hes-been-lying-for-so-long.amp,136.384765625,180,text/html
https://www.foxnews.com/category/entertainment/genres/morning-shows,104.2548828125,339,text/html
https://www.foxnews.com/category/person/cory-booker,103.802734375,339,text/html
https://www.foxnews.com/politics/biden-team-taking-resumes-as-former-vp-decides-on-2020.amp,126.6328125,182,text/html
https://www.foxnews.com/video/6007515575001,61.1728515625,78,text/html
https://www.foxnews.com/politics/crowded-dem-2020-field-bares-partys-generation-gap,227.0400390625,337,text/html
https://www.foxnews.com/entertainment/woody-allens-archive-writings-are-filled-with-directors-vivid-obsession-with-young-women-and-girls-report-says.amp,129.798828125,183,text/html
https://www.foxnews.com/entertainment/hayley-atwell-would-not-work-with-woody-allen-again-following-sexual-assault-claims.amp,119.8349609375,182,text/html
https://www.foxnews.com/politics/biden-slams-trumps-treatment-of-european-allies-as-speculation-mounts-of-possible-2020-run,201.8251953125,328,text/html
https://www.foxnews.com/entertainment/greta-gerwig-on-woody-allen-i-regret-working-with-him.amp,122.2060546875,180,text/html
https://www.foxnews.com/entertainment/timothee-chalamets-salary-from-woody-allen-film-to-be-donated-to-times-up-movement-other-charities.amp,125.875,182,text/html
https://www.foxnews.com/entertainment/ronan-farrow-defends-mother-and-sister-against-accusations-from-brother-moses-woody-allen.amp,121.3212890625,180,text/html
https://www.foxnews.com/politics/biden-strikes-contrast-with-far-left-2020-field-jokes-about-liking-republicans.amp,130.6474609375,186,text/html
https://www.foxnews.com/entertainment/mira-sorvino-tells-dylan-farrow-she-believes-her-sexual-abuse-claims-against-woody-allen.amp,123.6025390625,182,text/html
https://www.foxnews.com/entertainment/jeff-daniels-explains-why-he-left-hollywood-for-michigan.amp,128.7177734375,178,text/html
https://www.foxnews.com/politics/nyc-mayor-de-blasio-fires-up-2020-speculation-with-nh-trip,194.2734375,326,text/html
https://www.foxnews.com/politics/biden-sanders-harris-warren-the-top-four-in-new-2020-dems-poll.amp,126.52734375,180,text/html
https://www.foxnews.com/category/sports/ncaa/kentucky-wildcats,104.513671875,339,text/html
https://www.foxnews.com/politics/delaney-takes-aim-at-green-new-deal-medicare-for-all,205.5087890625,328,text/html
https://www.foxnews.com/category/world/south-africa,106.0390625,339,text/html
https://www.foxnews.com/category/person/whoopi-goldberg,104.8759765625,339,text/html
https://www.foxnews.com/politics/crowded-dem-2020-field-bares-partys-generation-gap.amp,154.8388671875,189,text/html
https://www.foxnews.com/politics/schultz-heckled-called-profanity-at-event-day-after-announcing-possible-2020-bid,192.6826171875,325,text/html
https://www.foxnews.com/category/person/bernie-sanders,135.3974609375,371,text/html
https://www.foxnews.com/politics/flake-will-not-challenge-trump-in-2020-republican-primary-joins-cbs-as-contributor,188.818359375,321,text/html
https://www.foxnews.com/video/6003391086001,55.751953125,75,text/html
https://www.foxnews.com/category/person/michael-bloomberg,103.859375,339,text/html
https://www.foxnews.com/politics/kamala-harris-under-fire-after-promising-to-abolish-private-health-care-plans-thats-not-american,210.060546875,331,text/html
https://www.foxnews.com/politics/biden-slams-trumps-treatment-of-european-allies-as-speculation-mounts-of-possible-2020-run.amp,136.9306640625,181,text/html
https://www.foxnews.com/video/5966784415001,59.2841796875,77,text/html
https://www.foxnews.com/politics/mike-bloomberg-mulling-2020-bid-visits-new-hampshire-and-says-trump-is-failing-at-governing,213.916015625,328,text/html
https://www.foxnews.com/category/politics/defense/spending,103.05078125,339,text/html
https://www.foxnews.com/politics/nyc-mayor-de-blasio-fires-up-2020-speculation-with-nh-trip.amp,121.900390625,181,text/html
https://www.foxnews.com/politics/how-much-would-medicare-for-all-cost-democrats-health-care-plan-explained,215.6923828125,335,text/html
https://www.foxnews.com/politics/2020-dems-embrace-green-new-deal-as-gop-sees-gold,214.365234375,329,text/html
https://www.foxnews.com/category/person/benjamin-netanyahu,105.2861328125,339,text/html
https://www.foxnews.com/category/sports/rugby,104.869140625,339,text/html
https://www.foxnews.com/politics/delaney-takes-aim-at-green-new-deal-medicare-for-all.amp,138.912109375,183,text/html
https://www.foxnews.com/category/sports/ncaa/nebraska-cornhuskers,104.109375,339,text/html
https://www.foxnews.com/politics/meet-the-2020-longshots-confidence-and-maybe-some-ego-keep-these-candidates-in-crowded-race-against-all-odds,213.482421875,327,text/html
https://www.foxnews.com/video/5978249381001,56.2861328125,77,text/html
https://www.foxnews.com/category/sports/ncaa/south-carolina-gamecocks,104.2001953125,339,text/html
https://www.foxnews.com/category/sports/nfl/tennessee-titans,103.2275390625,339,text/html
https://www.foxnews.com/politics/kamala-harris-snags-early-endorsement-from-democratic-rep-ted-lieu,197.724609375,327,text/html
https://www.foxnews.com/politics/klobuchar-dismisses-moderate-label-people-should-see-me-as-a-progressive,196.716796875,326,text/html
https://www.foxnews.com/politics/bloomberg-swipes-at-schultz-over-possible-2020-bid-no-way-an-independent-can-win,195.451171875,323,text/html
https://www.foxnews.com/category/person/kelly-clarkson,105.2470703125,339,text/html
https://www.foxnews.com/video/5988453177001,57.052734375,73,text/html
https://www.foxnews.com/video/5837657917001,60.2919921875,77,text/html
https://www.foxnews.com/politics/whos-running-for-president-in-2020-growing-field-of-candidates-join-race-for-democratic-nod,325.357421875,368,text/html
https://www.foxnews.com/video/5988988620001,57.4345703125,77,text/html
https://www.foxnews.com/politics/latest-exchange-between-trump-biden-part-of-long-pattern-of-schoolboy-style-threats,211.203125,318,text/html
https://www.foxnews.com/politics/joe-biden-says-hes-most-qualified-person-in-the-country-to-be-president,194.74609375,325,text/html
https://www.foxnews.com/politics/growing-number-of-potential-2020-democratic-presidential-candidates-backing-green-new-deal,226.1162109375,333,text/html
https://www.foxnews.com/politics/biden-weighing-2020-bid-tears-into-trump-at-mlk-breakfast-over-charlottesville-comments,204.978515625,330,text/html
https://www.foxnews.com/entertainment/woody-allen-accusations-have-actress-regretting-role-in-his-new-film.amp,126.640625,187,text/html
https://www.foxnews.com/politics/kamala-harris-announces-she-is-running-for-president-in-2020,205.69140625,330,text/html
https://www.foxnews.com/politics/elizabeth-warren-launches-exploratory-committee-in-step-toward-2020-presidential-run,207.916015625,327,text/html
https://www.foxnews.com/category/sports/ncaa/colorado-buffaloes,103.9052734375,339,text/html
https://www.foxnews.com/politics/warrens-2020-step-tees-up-possible-brutal-battle-with-bernie-for-home-turf-primary,204.8544921875,324,text/html
https://www.foxnews.com/entertainment/woody-allen-defended-by-co-star-diane-keaton-amid-resurfaced-molestation-accusations.amp,119.0576171875,181,text/html
https://www.foxnews.com/entertainment/woody-allen-cut-from-documentary-in-wake-of-sexual-misconduct-allegations.amp,119.1572265625,180,text/html
https://www.foxnews.com/entertainment/javier-bardem-defends-woody-allen-calls-him-a-genius.amp,121.171875,181,text/html
https://www.foxnews.com/category/person/scarlett-johansson,117.9736328125,351,text/html
https://www.foxnews.com/entertainment/scarlett-johansson-under-fire-for-attacking-james-franco-at-womens-march-after-defending-woody-allen.amp,124.755859375,179,text/html
https://www.foxnews.com/entertainment/blake-lively-raves-about-working-with-woody-allen-calls-him-empowering.amp,120.0439453125,182,text/html
https://www.foxnews.com/entertainment/woody-allen-says-hell-never-stop-writing-its-what-i-do,195.1064453125,330,text/html
https://www.foxnews.com/politics/biden-sanders-remain-at-the-top-of-the-2020-dem-polls.amp,130.205078125,183,text/html
https://www.foxnews.com/entertainment/woody-allens-daughter-dylan-farrow-to-publish-young-adult-fantasy-novels,187.1357421875,329,text/html
https://www.foxnews.com/entertainment/dylan-farrow-lashes-back-at-woody-allens-poster-boy-metoo-comment,199.0361328125,338,text/html
https://www.foxnews.com/entertainment/internet-explodes-over-photos-of-jude-law-in-tighty-whities-for-filming-in-the-new-pope,188.0087890625,333,text/html
https://www.foxnews.com/entertainment/woody-allen-sues-amazon-for-68-million-over-alleged-film-deal-breach,190.380859375,332,text/html
https://www.foxnews.com/entertainment/selena-gomez-breaks-silence-on-demi-lovatos-relapse-feeling-like-a-different-person-since-turning-26,198.125,330,text/html
https://www.foxnews.com/category/tech/companies/amazon,102.4853515625,339,text/html
https://www.foxnews.com/category/us/crime/sex-crimes,102.9931640625,339,text/html
https://www.foxnews.com/entertainment/woody-allen-to-take-a-break-from-film-industry-for-the-first-time-in-decades,194.68359375,334,text/html
https://www.foxnews.com/opinion/metoo-has-morphed-into-a-career-destroying-angry-mob,191.8837890625,317,text/html
https://www.foxnews.com/video/5714437896001,60.2880859375,76,text/html
https://www.foxnews.com/category/entertainment/events/scandal,104.1171875,339,text/html
https://www.foxnews.com/category/science/archaeology/culture,103.3203125,339,text/html
https://www.foxnews.com/entertainment/scarlett-johansson-talks-hypersexualized-i-kind-of-became-objectified-and-pigeonholed,223.2060546875,340,text/html
https://www.foxnews.com/entertainment/woody-allen-says-hell-never-stop-writing-its-what-i-do.amp,128.0029296875,179,text/html
https://www.foxnews.com/entertainment/scarlett-johansson-elevator-sex-rumor,215.2099609375,343,text/html
